ＴＫＣ,会社コード,業種名,公開有無,フリガナ,和文社名,旧会社名,英文社名,郵便番号,住所,電話,ＵＲＬ,営業所等,事業内容,仕入先,販売先,ブランド,取引銀行,設立年月,資本金,lat,lon
10992740,222269,食料品卸売,未上場,ダニスコジャパン,ダニスコジャパン（株）,,Ｄａｎｉｓｃｏ　Ｊａｐａｎ　Ｌｔｄ．,100-6111,東京都千代田区永田町２－１１－１　山王パークタワー１０階,03-6550-9605,https://www.iff.com/,,乳化剤，安定剤，乳化安定剤，機能性甘味料，食物繊維，乳酸菌，フードプロテクション，酸化防止剤，食品向けおよび産業向け酵素などの販売,,,,,198308,498,35.6731479,139.7406938
11123580,224068,情報・システム・ソフト,未上場,アマデウスジャパン,（株）アマデウス・ジャパン,,Ａｍａｄｅｕｓ　Ｊａｐａｎ　Ｋ．Ｋ．,103-6116,東京都中央区日本橋２－５－１,03-4560-3700,https://amadeus.com/ja/,［支店］　大阪，名古屋,旅行業者のためのコンピュータ・システムの開発，販売，設置，保守サービスおよびマーケティング他,,,,,200409,360,35.6814721,139.7738269
11177420,224070,コンサルティング,未上場,サヴィルズジャパン,サヴィルズ・ジャパン（株）,,Ｓａｖｉｌｌｓ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,100-0006,東京都千代田区有楽町２－７－１　有楽町イトシア１５階,03-6777-5100,https://www.savills.co.jp/,,不動産に関するコンサルティング業務，不動産管理・運用業務，不動産売買・賃貸の仲介業務，不動産鑑定評価，リサーチおよびコンサルティング,,,,,200408,50,35.6740999,139.7635067
11105800,224072,情報・システム・ソフト,未上場,ヴイエムウェア,ＶＭｗａｒｅ（株）,,ＶＭｗａｒｅ，　Ｋ．Ｋ．,108-0023,東京都港区芝浦３－１－１　田町ステーションタワーＮ１８階,03-4334-5600,https://www.vmware.com/jp/,［オフィス］　西日本（大阪）,日本におけるＶＭｗａｒｅ製品の販売支援，技術サポートならびに保守業務,,,,,200305,100,35.6447514,139.7493165
10052819,224122,機械,未上場,フジクウキ,不二空機（株）,,ＦＵＪＩ　ＩＮＤＵＳＴＲＩＡＬ　ＴＥＣＨＮＩＱＵＥ　ＣＯ．，　ＬＴＤ．,537-0003,大阪府大阪市東成区神路２－１－１４,06-6972-2331,https://www.fujitools.jp/,,空気動工具の製造・販売,,,,,194306,300,34.6762297,135.5542084
11160180,224125,情報・システム・ソフト,未上場,エフピーティージャパンホールディングス,ＦＰＴジャパンホールディングス（株）,ＦＰＴジャパン（株）（2018.9）,ＦＰＴ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇｓ　Ｃｏ．，　Ｌｔｄ．,105-0011,東京都港区芝公園１－７－６　ＫＤＸ浜松町プレイス６階,03-6634-6868,https://www.fpt-software.jp/,,ソフトウェア開発，システムインテグレーション，システム開発・保守・運用・コンサルティング，ブリッジＳＥ育成，総合人材派遣，海外研修・海外事業促進,,,,,200511,300,35.6579448,139.7523917
10661874,224134,化学卸売,未上場,シントウアクサルタコーティングシステムズ,神東アクサルタコーティングシステムズ（株）,デュポン神東・オートモティブ・システムズ（株）（2013.6）,Ａｘａｌｔａ　Ｓｈｉｎｔｏ　Ｃｏａｔｉｎｇ　Ｓｙｓｔｅｍｓ　Ｃｏ．，　Ｌｔｄ．,135-0016,東京都江東区東陽３－２３－２２　東陽プラザビル５階,03-5690-0561,http://www.shintoacs.com/,［営業所］　北関東（群馬県太田市）　［研究所］　大阪，千葉，名古屋,自動車用塗料の販売，技術サービスおよび技術開発,,自動車メーカー,,三井住友,199705,450,35.6697285,139.8141868
11073760,224137,情報・システム・ソフト,未上場,テックマヒンドラリミテッドニホンシテン,テックマヒンドラ・リミテッド（日本支店）,サティヤム　コンピュータ　サービス　リミテッド（2013.6）,Ｔｅｃｈ　Ｍａｈｉｎｄｒａ　Ｌｔｄ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ,105-0001,東京都港区虎ノ門５－１３－１　虎ノ門４０ＭＴビル６階,03-6402-5921,https://www.techmahindra.co.jp/,,ソフトウェア，エンタープライズソリューション，データ入力，計算処理の受託とオンラインサービス等,,,,,199900,－,35.6633809,139.7457635
11201780,224302,その他卸売,未上場,ジョージマタイジャパン,（株）ジョージ・マタイ・ジャパン,（株）マタイ・ジャパン（2018.7）,Ｇｅｏｒｇｅ　Ｍａｔｈａｉ　Ｊａｐａｎ　Ｋ．Ｋ．,107-0062,東京都港区南青山５－４－２９　伊万里南青山ビル２階,03-6419-2770,http://george-mathai.com/,,理美容機械器具・用品の輸入販売,,,,,199807,‥,35.6621225,139.714765
11123590,224327,コンサルティング,未上場,ホーガンロヴェルズホウリツジムショガイコクホウキョウドウジギョウ,ホーガン・ロヴェルズ法律事務所外国法共同事業,,ＨＯＧＡＮ　ＬＯＶＥＬＬＳ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ　ＬＬＰ,100-0013,東京都千代田区霞が関１－４－２　大同生命霞が関ビル１５階,03-5157-8200,https://www.hoganlovells.com/,,国際ビジネス法律事務所,,,,,199011,－,35.67049300000001,139.7515123
11201790,224373,食料品卸売,未上場,バリラジャパン,バリラジャパン（株）,,ＢＡＲＩＬＬＡ　ＪＡＰＡＮ　Ｋ．Ｋ．,102-0093,東京都千代田区平河町２－７－３　ＰＭＯ平河町ビル９階,03-3230-8301,http://www.barilla.co.jp/,,日本における伊バリラ製品（パスタおよびパスタソース）の販売に関するマーケティング・広告宣伝・ＰＲ活動,,,,,199711,400,35.6790946,139.7402503
11089640,224519,情報・システム・ソフト,未上場,アイエイチエスマークイットジャパン,ＩＨＳマークイットジャパン合同会社,ＩＨＳグローバル（株）（2018.10）,ＩＨＳ　Ｍａｒｋｉｔ　Ｊａｐａｎ　ＧＫ,104-0031,東京都中央区京橋３－１－１　東京スクエアガーデン１２階,03-6262-1700,https://ihsmarkit.jp/,,技術関連情報データベース製品販売，技術関連情報管理システム開発,,,,,201810,50,35.6760575,139.768882
10994100,224557,電気機器卸売,未上場,セムテックジャパン,セムテック・ジャパン合同会社,ジェナム・ジャパン（株）（2015.1）,Ｓｅｍｔｅｃｈ　Ｊａｐａｎ　Ｇ．Ｋ．,104-0031,東京都中央区京橋３－７－５,03-6670-6526,https://www.semtech.com/,,半導体の輸出入販売,,,,,199612,30,35.6756561,139.7704542
10391217,225044,その他卸売,未上場,ニッポングッドイヤー,日本グッドイヤー（株）,グッドイヤーウィングフット（株）（2016.5）,Ｇｏｏｄｙｅａｒ　Ｊａｐａｎ　Ｌｔｄ．,107-0052,東京都港区赤坂１－９－１３　三会堂ビル３階,03-5572-8235,https://www.goodyear.co.jp/,［支店・オフィス］　東京，大阪，札幌，名古屋，金沢，広島，福岡,国産および輸入品のグッドイヤーブランドのタイヤを補修用タイヤ市場で販売,グッドイヤー・タイヤ・アンド・ラバー・カンパニー,全国特約店，自動車メーカー,Ｇｏｏｄｙｅａｒ,三井住友，三菱ＵＦＪ，ＪＰモルガン・チェース,195201,"2,336",35.6697898,139.7441678
11238190,225057,その他卸売,未上場,スリーエムジャパン,スリーエムジャパン（株）,スリーエムヘルスケア販売（株）（2020.8）,３Ｍ　Ｊａｐａｎ　Ｌｔｄ．,141-8684,東京都品川区北品川６－７－２９,0570-022-123,https://www.3mcompany.jp/3M/ja_JP/company-jp/,,化学工業製品，電気・電子製品，反射材・テープ・フィルム製品等の販売・マーケティング業務,３Ｍ社，スリーエムジャパンイノベーション，スリーエムジャパンプロダクツ,官公庁，銀行，商社，メーカー，他,３Ｍ，スコッチ，ポスト・イット，他,◎三井住友，三井住友信，三菱ＵＦＪ，みずほ，シティ,199211,960,35.6237883,139.7338705
11123600,225071,化学,未上場,ディーエスエルジャパン,ＤＳＬ．ジャパン（株）,,ＤＳＬ．　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,163-0938,東京都新宿区西新宿２－３－１　新宿モノリス１２階,03-5323-7423,https://corporate.evonik.jp/,［工場］　赤穂,沈降シリカ，ゲルタイプシリカ，つや消し剤の製造・販売・開発・技術サービス,,,ＣＡＲＰＬＥＸ、ＳＩＰＥＲＮＡＴ、ＡＣＥＭＡＴＴ,,200308,205,35.68861589999999,139.6945675
10375251,225072,他サービス,未上場,ティーペック,ティーペック（株）,,Ｔ－ＰＥＣ　ＣＯＲＰＯＲＡＴＩＯＮ,110-0005,東京都台東区上野５－６－１０　ＨＦ上野ビル,03-3839-1100,http://www.t-pec.co.jp/,,電話による健康相談他，医療・ＥＡＰ関連サービス,,,,,198906,250,35.7039464,139.7755517
11123610,225119,医薬品,未上場,パレクセルインターナショナル,パレクセル・インターナショナル（株）,,ＰＡＲＥＸＥＬ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｉｎｃ．,104-0033,東京都中央区新川１－２１－２　茅場町タワー１３階,03-3537-5899,https://www.parexel.com/japan/,,臨床試験のフルサポート，薬事コンサルティング，メディカルライティングなど,,,,,199710,10,35.6770632,139.7858972
10224954,229056,他金融,未上場,ニッサンファイナンス,日産ファイナンス（株）,,ＮＩＳＳＡＮ　Ｆｉｎａｎｃｅ　Ｃｏ．，　Ｌｔｄ．,220-8686,神奈川県横浜市西区高島１－１－１,045-523-5457,,,金融業，経理業務代行,,,,,198708,"2,491",35.462995,139.6255452
10921800,360165,貸金・信販・カード,未上場,トウキョウスタービジネスファイナンス,（株）東京スター・ビジネス・ファイナンス,（株）ＴＳＢキャピタル（2016.2）,Ｔｏｋｙｏ　Ｓｔａｒ　Ｂｕｓｉｎｅｓｓ　Ｆｉｎａｎｃｅ，　Ｌｔｄ．,163-0710,東京都新宿区西新宿２－７－１　小田急第一生命ビル１０階,03-5339-5321,https://www.tokyostar-bf.co.jp/,,保証事業，事業者向け融資事業，個人向け融資事業,,,,,197912,500,35.6915156,139.6913635
10971700,380006,証券,未上場,シティグループジャパンホールディングス,シティグループ・ジャパン・ホールディングス合同会社,シティグループ・ジャパン・ホールディングス（株）（2015.12）,Ｃｉｔｉｇｒｏｕｐ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇｓ　Ｃｏｒｐ．,100-8132,東京都千代田区大手町１－１－１　大手町パークビルディング,03-6776-6600,https://www.citigroup.jp/jp/,,証券業他（持株会社）,,,,,199107,"10,000",35.6866068,139.7628234
11265860,381175,電気機器卸売,未上場,ディティエスジャパン,ｄｔｓ　Ｊａｐａｎ（株）,,ｄｔｓ　Ｊａｐａｎ　ＫＫ,100-0005,東京都千代田区丸の内１－８－１　丸の内トラストタワーＮ館１２階,03-5365-3780,https://www.xperi.com/,,映画音声技術ライセンス，ＤＴＳデジタル音声方式の普及活動，劇場用音声（ＤＴＳ）再生システムのテクニカル・サポート,,,,,200401,‥,35.6832253,139.7697606
11105820,392553,他小売,未上場,インビザラインジャパン,インビザライン・ジャパン（株）,アライン・テクノロジー・ジャパン（株）（2020.6）,Ｉｎｖｉｓａｌｉｇｎ　Ｊａｐａｎ，　Ｉｎｃ．,141-0021,東京都品川区上大崎３－１－１,0120-944-187,https://www.invisalign.co.jp/,,歯列矯正用具の輸入業務ならびに国内販売業務，医療機器の製造・販売業務,,,,,200205,‥,35.6335701,139.7162097
11105830,392559,コンサルティング,未上場,クロール,クロール（株）,ダフ・アンド・フェルプス（株）（2022.1）,Ｋｒｏｌｌ　Ｋ．Ｋ．,100-0011,東京都千代田区内幸町２－２－２　富国生命ビル２２階,03-3593-0101,https://www.kroll.com/,,企業価値・株式価値評価，Ｍ＆Ａ・企業再編アドバイザリー・サービス，財務報告関連評価サービスなど,,,,,200602,10,35.6705752,139.7553851
11250750,392600,損害保険,未上場,チャブショウガクタンキホケン,Ｃｈｕｂｂ少額短期保険（株）,エース賃貸少額短期保険（株）（2016.10）,Ｃｈｕｂｂ　ＳＳＩ　Ｊａｐａｎ,141-0001,東京都品川区北品川６－７－２９　ガーデンシティ品川御殿山,03-6364-7300,https://www2.chubb.com/chintai-jp/,,賃貸住宅入居者向けの家財保険の販売,,,,,200610,155,35.6239862,139.7333701
11059220,392631,機械,未上場,サンドビックツーリングサプライジャパン,サンドビックツーリングサプライジャパン（株）,,Ｓａｎｄｖｉｋ　Ｔｏｏｌｉｎｇ　Ｓｕｐｐｌｙ　Ｊａｐａｎ　Ｋ．Ｋ．,989-4511,宮城県栗原市瀬峰新田沢２４,0228-38-3155,https://www.home.sandvik/,,金属切削用工具製造,,,,,197609,490,38.667584,141.0750903
11177430,392642,化学卸売,未上場,ロックウッドリチウムジャパン,ロックウッドリチウムジャパン（株）,ケメタルジャパン（株）（2012）,Ｒｏｃｋｗｏｏｄ　Ｌｉｔｈｉｕｍ　Ｊａｐａｎ　Ｋ．Ｋ．,107-0052,東京都港区赤坂７－１－１　青山安田ビル１１階,03-6434-5634,https://www.albemarle.jp/,,バッテリーマテリアル，無機パフォーマンスマテリアル，オルガノメタリックスなど特殊化学品の輸入販売,,,,三井住友,199403,10,35.6744716,139.7306754
11223930,392680,その他卸売,未上場,フィッシャージャパン,フィッシャー・ジャパン（株）,,ｆｉｓｃｈｅｒ　Ｊａｐａｎ　Ｋ．Ｋ．,102-0074,東京都千代田区九段南３－４－１５　プロンテ九段ビル３階,03-3263-4491,https://www.fischerjapan.co.jp/,,フィッシャー製品（金属・接着系アンカー等建築資材）の輸入および販売等,,,,,200701,100,35.6922513,139.7420303
11059230,392706,情報・システム・ソフト,未上場,ニュータッチイノベーション,ニュータッチイノベーション（株）,日本ニュータッチソフトウェア（株）（2016.6）,Ｎｅｗｔｏｕｃｈ　Ｉｎｎｏｖａｔｉｏｎ　Ｃｏ．，　ＬＴＤ．,105-0014,東京都港区芝１－９－３　芝マツラビル４階,03-6809-4521,http://www.newtouch.jp/,,コンピューターソフトウェアの開発，販売,,,,,200501,490,35.6514562,139.7550235
