ＴＫＣ,会社コード,業種名,公開有無,フリガナ,和文社名,旧会社名,英文社名,郵便番号,住所,電話,ＵＲＬ,営業所等,事業内容,仕入先,販売先,ブランド,取引銀行,設立年月,資本金,lat,lon
10389211,1940,総合卸売,未上場,コーンズアンドカンパニーリミテッドトウキョウホンシャ,コーンズ・アンド・カンパニー・リミテッド（東京本社）,,Ｃｏｒｎｅｓ　＆　Ｃｏ．，　Ｌｔｄ．，　Ｔｏｋｙｏ　Ｏｆｆｉｃｅ,105-0014,東京都港区芝３－５－１　コーンズハウス,03-5730-1660,http://www.cornes.co.jp/,［支店］　横浜，神戸,一般消費財の輸入販売／保険業務，損害保険代理業務，損害鑑定業務，アパレルブランドの輸入販売,,,,みずほ，政策，三菱ＵＦＪ，三井住友，あおぞら，りそな，三井住友信,194705,－,35.6523291,139.7485902
10389252,2080,総合卸売,未上場,タイショウボウエキコウ,（株）大昌貿易行,,Ｄａｈ　Ｃｈｏｎｇ　Ｈｏｎｇ　（Ｊａｐａｎ）　Ｌｔｄ．,106-0032,東京都港区六本木５－１８－２　大昌第２ビル,03-3582-0711,https://www.dch-japan.com/,,食品・自動車・機械などの輸出入，販売，マーケティング,,,,三井住友，みずほ，三菱ＵＦＪ，ＨＳＢＣ，中國工商,195110,480,35.66119990000001,139.7372411
10136679,2100,化学,未上場,ポリプラエボニック,ポリプラ・エボニック（株）,ダイセル・エボニック（2022.4）,Ｐｏｌｙｐｌａｓｔｉｃｓ－Ｅｖｏｎｉｋ　Ｃｏｒｐ．,163-0913,東京都新宿区西新宿２－３－１　新宿モノリス１３階,03-5324-6331,https://www.daicel-evonik.com/,［営業所］　大阪ＴＥＬ０６－７６３９－６９３０，名古屋ＴＥＬ０５２－３０７－８５７８　［工場］　兵庫（網干）ＴＥＬ０７９－２７４－３８７２　［テクニカルセンター］　兵庫（網干）ＴＥＬ０７９－２７３－７０３４,ポリアミド１２樹脂の製造・販売,独エボニック・インダストリーズ社,ダイセル，三井物産，双日，他,ダイアミド（ポリアミド１２樹脂），ベスタメルト（共重合ナイロン），トロガミド（透明ナイロン），ベスタキープ（ポリエーテルエーテルケトン）,三井住友,197007,340,35.68861589999999,139.6945675
10144772,2200,医薬品,未上場,アボットジャパン,アボットジャパン合同会社,アボットジャパン（株）（2019.12）,ＡＢＢＯＴＴ　ＪＡＰＡＮ　ＬＬＣ,108-6305,東京都港区三田３－５－２７　住友不動産三田ツインビル西館５階,03-4555-1000,https://www.abbott.co.jp/,［事業所］　東京，松戸（千葉），大阪，福岡　［営業所］　北海道，大宮，京都，沖縄　［支店］　北海道，盛岡，北日本（仙台），関東，神奈川，甲信，千葉埼玉，名古屋，東海，関西（大阪），京都，神戸，四国，西日本（広島），九州（福岡）,医療用医薬品，栄養剤，医療機器，診断薬，診断機器の製造開発および販売,アボット社（米国）,,エンシュア・Ｈ，グルセルナ－ＲＥＸ，アバンド，Ａｌｉｎｉｔｙ，ＡｌｉｎＩＱ，フリースタイルリブレ，フリースタイルリブレプロ,,197708,"2,266",35.6440283,139.7424264
10389302,2250,輸送用機器卸売,未上場,デーナジャパン,デーナ・ジャパン（株）,,Ｄａｎａ　Ｊａｐａｎ，　Ｌｔｄ．,103-0013,東京都中央区日本橋人形町２－１４－１０　アーバンネット日本橋ビル４階,03-5642-5151,http://www.dana.co.jp/,［技術センター］　豊橋市西幸町字浜池３３１－１０　［事業所］　神戸市中央区港島南町５－５－２－５０４,自動車部品および関連工具の輸出入，国内販売，先行営業，技術開発および販売代理業,デーナ，ナジコ・スパイサー,自動車メーカー，自動車部品メーカー,デーナスパイサー，ビクターラインツ，ロング,三井住友，ＪＰモルガン・チェース,197306,200,35.6845047,139.7852181
10389328,2280,機械卸売,未上場,ニッポンデータカード,日本データカード（株）,,Ｄａｔａｃａｒｄ　Ｊａｐａｎ　Ｌｔｄ．,135-0091,東京都港区台場２－３－１　トレードピアお台場２２階,03-4221-9718,https://www.datacard.co.jp/,［支店］　大阪　［サービスステーション］　福岡，札幌，広島，那覇　［倉庫］　江東区辰巳,カード発行システム機の輸入，開発，販売，保守サービス,エントラストコーポレーション（米）,銀行，クレジットカード会社，証券会社，信販会社，百貨店・チェーンストア，病院，印刷会社,データカード,◎三菱ＵＦＪ，三井住友,198104,100,35.6277852,139.7762674
10389336,2290,化学,未上場,エボニックジャパン,エボニックジャパン（株）,エボニック　デグサ　ジャパン（株）（2013.7）,Ｅｖｏｎｉｋ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,163-0938,東京都新宿区西新宿２－３－１　新宿モノリス１２階,03-5323-7300,https://corporate.evonik.jp/,［工場］　茨城県稲敷郡阿見町香澄の里２１筑波南第一工業団地ＴＥＬ０２９－８８９－２８０１，神奈川県伊勢原市鈴川１５ＴＥＬ０４６３－９４－５２６２　［テクノロジーセンター］　川崎市高津区坂戸３－２－１ＫＳＰＤ－１２３７ＴＥＬ０４４－８２０－８１１５,各種化学品の輸出入・製造・販売,,化学，塗料関係企業,,三菱ＵＦＪ，みずほ,196911,"1,879",35.68861589999999,139.6945675
10130185,2300,化学,未上場,デナック,デナック（株）,,Ｄｅｎａｋ　Ｃｏ．，　Ｌｔｄ．,101-0052,東京都千代田区神田小川町３－７－５　ＶＯＲＴ神保町６階,03-5217-6300,http://www.denak.co.jp/,［工場］　新潟県糸魚川市大字青海２２０９,モノクロル酢酸，モノクロル酢酸塩の製造・輸出・販売,デンカ,デンカ，第一工業製薬，Ｎｏｕｒｙｏｎ　Ｉｎｄｕｓｔｒｉａｌ　Ｃｈｅｍｉｃａｌｓ,モノクロル酢酸，モノクロル酢酸ソーダ塩,三井住友,197606,600,35.6939492,139.7613944
10389351,2370,その他卸売,未上場,アールストロームムンクショージャパン,アールストローム－ムンクショージャパン（株）,アールストロームジャパン（株）（2017.10）,Ａｈｌｓｔｒｏｍ－Ｍｕｎｋｓｊｏ　Ｊａｐａｎ　Ｉｎｃ．,141-0032,東京都品川区大崎３－５－２　エステージ大崎,03-5776-3600,https://www.ahlstrom-munksjo.com/,,不織布，フィルター，特殊紙，グラスファイバー素材の輸入販売,,,,,199204,25,35.6208071,139.7254873
10070613,2380,貨物運送,未上場,ディーエイチエルジャパン,ＤＨＬジャパン（株）（登記社名　ディー・エイチ・エル・ジャパン（株））,,ＤＨＬ　Ｊａｐａｎ，　Ｉｎｃ．,140-0002,東京都品川区東品川１－３７－８,0120-392-580,https://www.dhl.com/,［サービスセンター］　東京，横浜，千葉，埼玉，名古屋，大阪，広島，福岡等計２８カ所（沖縄ビジネスセンターを含む）（ＴＥＬ０１２０－３９－２５８０）　［ゲートウェイ］　東京，名古屋，大阪,航空貨物運送，自動車貨物運送，通関業，業務用書類および小荷物の急送業務（信書を除く），付随するその他の業務,,,,三菱ＵＦＪ，三井住友,197908,50,35.6182898,139.7468686
10389369,2530,機械卸売,未上場,ピツニーボウズジャパン,ピツニーボウズジャパン（株）,ドッドウェル・ピツニーボウズ（株）（1996.4）,Ｐｉｔｎｅｙ　Ｂｏｗｅｓ　Ｊａｐａｎ　Ｃｏｒｐ．,140-0001,東京都品川区北品川４－７－３５　御殿山トラストタワー１２階,03-5657-1200,https://www.pitneybowes.com/jp,［支店・営業所］　大阪，名古屋，福岡，仙台　［倉庫センター］　川崎,郵便料金計器・封入機・封かん機・検査機・紙折機・開封機等の輸入販売,Ｐｉｔｎｅｙ　Ｂｏｗｅｓ　Ｉｎｃ．,,,三菱ＵＦＪ,198101,400,35.6221677,139.7370215
10062016,2560,化学卸売,未上場,ダウアグロサイエンスニホン,ダウ・アグロサイエンス日本（株）,ダウ・ケミカル日本（株）（2017.8）,Ｄｏｗ　ＡｇｒｏＳｃｉｅｎｃｅｓ　Ｊａｐａｎ　Ｌｔｄ．,100-6111,東京都千代田区永田町２－１１－１　山王パークタワー,03-3519-3190,https://www.corteva.jp/,［支店］　札幌　仙台　東京　大阪　福岡　［開発センター］　小郡（福岡県）,農薬，肥料，園芸用化学品その他農業用化学製品の研究・開発，輸入，輸出，製造および販売，種苗，食用油の研究・開発，輸入，輸出および販売,,,コルテバ・アグリサイエンス,,197408,100,35.6733558,139.7403363
10049351,2580,化学,未上場,デュポンスタイロ,デュポン・スタイロ（株）,ダウ化工（株）（2019.5）,Ｄｕｐｏｎｔ　Ｓｔｙｒｏ　Ｃｏｒｐ．,100-6111,東京都千代田区永田町２－１１－１　山王パークタワー,03-5521-0111,https://www.dupontstyro.co.jp/,［事務所］　大阪　［営業所］　北海道（札幌市），東北（仙台），九州（福岡）　［研究所］　鹿沼　［工場］　鹿沼，笠岡,ポリスチレン系合成樹脂類の製造・開発・販売,,,スタイロフォーム，ウッドラック，スタイロスプレーフォーム,,198205,"2,300",35.6733558,139.7403363
10117513,2616,化学,未上場,デュポンエムシーシー,デュポン・ＭＣＣ（株）（登記社名　デュポン・エムシーシー（株））,ＭＲＣ・デュポン（株）（2018.10）,ＤｕＰｏｎｔ－ＭＣＣ　Ｃｏ．，　Ｌｔｄ．,100-6111,東京都千代田区永田町２－１１－１　山王パークタワー,03-6811-2066,https://www.dupont-mcc.co.jp/,［工場］　三菱ケミカル富山事業所内ＴＥＬ０７６－４３７－１５３２,人工大理石コーリアンの製造・販売・輸出入,三菱ケミカル,,コーリアン,,198605,"1,000",35.6733558,139.7403363
10049419,2620,化学,未上場,デュポン,デュポン（株）,デュポン　ジャパン　リミテッド（1993.10）,ＤｕＰｏｎｔ　Ｋ．Ｋ．,100-6111,東京都千代田区永田町２－１１－１　山王パークタワー,03-5521-8500,https://www.dupont.co.jp/,［支店］　名古屋支店（デュポン　ジャパン　イノベーションセンター）［事業所］　宇都宮,デュポン製品の製造・輸出入・販売・研究開発・技術サービスおよび合弁会社に関する業務,米国デュポン社他,,,,196101,460,35.6733558,139.7403363
10135903,2630,化学,未上場,ミツイケマーズフロロプロダクツ,三井・ケマーズフロロプロダクツ（株）,三井・デュポンフロロケミカル（株）（2018.7）,Ｃｈｅｍｏｕｒｓ－Ｍｉｔｓｕｉ　Ｆｌｕｏｒｏｐｒｏｄｕｃｔｓ　Ｃｏ．，　Ｌｔｄ．,105-0001,東京都港区虎ノ門４－１－１７　神谷町プライムプレイス７階,050-3823-0600,https://www.mc-fluoro.co.jp/,［営業所］　本社　［工場］　清水（静岡市清水区三保３６００），千葉（市原市千種海岸３－５ＴＥＬ０４３６－６２－３１０３）　［テクニカルセンター］　清水,フッ素樹脂，フッ素ケミカル製品の製造・販売他,Ｔｈｅ　Ｃｈｅｍｏｕｒｓ　Ｃｏ．，ケマーズ，ＮＯＫ,Ｔｈｅ　Ｃｈｅｍｏｕｒｓ　Ｃｏ．，ケマーズ，ニチアス,テフロン，特殊溶剤バートレル，冷媒フレオン，冷媒オプテオン，発泡剤フォーマセル,三井住友，静岡,196304,"2,880",35.6650759,139.7440868
10007334,2640,化学,未上場,ミツイダウポリケミカル,三井・ダウポリケミカル（株）,三井・デュポンポリケミカル（株）（2019.4）,Ｄｏｗ－Ｍｉｔｓｕｉ　Ｐｏｌｙｃｈｅｍｉｃａｌｓ　Ｃｏ．，　Ｌｔｄ．,105-7122,東京都港区東新橋１－５－２　汐留シティセンター,03-6253-4000,http://www.mdp.jp/,［工場］　千葉（市原），広島（大竹）　［テクニカルセンター］　千葉（市原）,エチレン酢酸ビニルコポリマー，アイオノマー樹脂，エチレンメタクリル酸共重合樹脂の製造・販売,三井化学,三井物産,,,196012,"6,480",35.6654972,139.7608806
10048635,2660,化学,未上場,トーレデュポン,東レ・デュポン（株）,,Ｄｕ　Ｐｏｎｔ－Ｔｏｒａｙ　Ｃｏ．，　Ｌｔｄ．,103-0023,東京都中央区日本橋本町１－１－１　ＭＥＴＬＩＦＥ日本橋本町ビル,03-3245-5081,https://www.td-net.co.jp/,,ポリエステルエラストマー「ハイトレル」，ポリイミドフィルム「カプトン」，アラミド繊維「ケブラー」の製造・販売,,,,,196406,"3,208",35.6850578,139.7764718
10389435,2790,化学,未上場,エコラボ,エコラボ合同会社,エコラボ（株）（2012.9）,Ｅｃｏｌａｂ　Ｇ．Ｋ．,104-6137,東京都中央区晴海１－８－１１　晴海トリトンスクエアＹ棟,03-4236-6700,https://ja-jp.ecolab.com/,［工場］　（野田）千葉県野田市尾崎２３９８－１ＴＥＬ０４－７１２９－４５４２，（志賀）石川県羽咋郡志賀町字若葉台１０－１ＴＥＬ０７６７－３８－１８８８　［研究開発室］　（ジャパンテクニカルセンター）埼玉県川口市川口３－３－２,業務用各種洗剤，洗浄システムの製造・販売,Ｅｃｏｌａｂ　Ｉｎｃ．，三菱商事，田中藍，メビウスパッケージング,コカ・コーラ，明治，マクドナルド,ＥＣＯＬＡＢ,◎三菱ＵＦＪ，三井住友，みずほ，シティ,196905,284,35.6565438,139.7814778
10389443,2840,電気機器卸売,未上場,エレクトロラックスプロフェッショナルジャパン,エレクトロラックス・プロフェッショナル・ジャパン（株）,エレクトロラックス・ジャパン（株）（2019.9）,Ｅｌｅｃｔｒｏｌｕｘ　Ｐｒｏｆｅｓｓｉｏｎａｌ　Ｊａｐａｎ　Ｌｔｄ．,105-0012,東京都港区芝大門２－５－５　住友芝大門ビル４階,03-6743-3125,https://professional.electrolux.co.jp/,［ショールーム］　東京　［営業所］　仙台，名古屋，大阪，広島，福岡,業務用ランドリー機器，厨房機器の輸入・販売,エレクトロラックス社，グループ会社,,エレクトロラックス,,197507,400,35.6551394,139.7541075
